gene,cosine_Stim8hr,pearson_8,n_downstream_8,cosine_Stim48hr,pearson_48,n_downstream_48,cosine_mean,cosine_min,n_downstream_max,rank,n_downstream_Stim8hr,n_downstream_Stim48hr,nd_min,anchor
PA2G4,0.05903124495405036,0.049330687888795494,27,-0.02353855616232974,-0.015119992708086102,24,0.017746344395860314,-0.02353855616232974,27,479,27.0,24.0,24.0,GATA3
SIK3,0.02519598337130145,0.045881485442209186,478,0.008677385671238482,0.022335662302486268,1809,0.016936684521269965,0.008677385671238482,1809,480,478.0,1809.0,478.0,GATA3
RREB1,0.034193825841726345,0.05481640219441043,76,-0.0010425995083588806,-0.007838843734978482,34,0.016575613166683732,-0.0010425995083588806,76,481,76.0,34.0,34.0,GATA3
CDK2,0.06251836798874177,0.07790075230686598,57,-0.02947915305900549,-0.0225780183819642,346,0.016519607464868143,-0.02947915305900549,346,482,57.0,346.0,57.0,GATA3
SRM,0.0488298098369988,0.0594314472386187,114,-0.017425632034139157,-0.010054645390712463,28,0.015702088901429823,-0.017425632034139157,114,483,114.0,28.0,28.0,GATA3
PXMP4,0.03778321082192696,0.036458617055531606,164,-0.006621790639896707,-0.011985648929238871,114,0.015580710091015127,-0.006621790639896707,164,484,164.0,114.0,114.0,GATA3
USF2,-0.00901142455671132,-0.019741261648571398,98,0.03948693729944645,0.02766836551133115,24,0.015237756371367563,-0.00901142455671132,98,485,98.0,24.0,24.0,GATA3
CREB1,-0.034021907585379006,-0.03201163975559068,435,0.06434193753367941,0.06633052626413966,488,0.015160014974150201,-0.034021907585379006,488,486,435.0,488.0,435.0,GATA3
MPI,0.02842597224141589,0.0419372709489334,2294,0.001853325344994984,0.021180396009580372,146,0.015139648793205437,0.001853325344994984,2294,487,2294.0,146.0,146.0,GATA3
STAG2,0.011099720657777203,0.013758095700021929,164,0.018945899620361216,0.016927083446798028,186,0.015022810139069209,0.011099720657777203,186,488,164.0,186.0,164.0,GATA3
ARPC2,-0.04804621717877263,-0.0211286016575036,1038,0.07605795170224794,0.10510427444901783,855,0.014005867261737654,-0.04804621717877263,1038,489,1038.0,855.0,855.0,GATA3
C16orf87,-0.0671687818224948,-0.05390166359201983,181,0.09474430848821443,0.10613982218714588,54,0.01378776333285981,-0.0671687818224948,181,490,181.0,54.0,54.0,GATA3
HDGFL3,0.09673246211262815,0.09055295105313643,20,-0.07093934356866198,-0.059827902223310025,38,0.012896559271983084,-0.07093934356866198,38,491,20.0,38.0,20.0,GATA3
PRCC,0.04188577944267668,0.037891347538884276,52,-0.01846780889025987,-0.010559200362034607,45,0.011708985276208403,-0.01846780889025987,52,492,52.0,45.0,45.0,GATA3
CCNF,-0.028397298660833778,-0.02355435784760107,124,0.05178675458047799,0.043022770795992704,196,0.011694727959822106,-0.028397298660833778,196,493,124.0,196.0,124.0,GATA3
SAMD1,0.023998005084180676,0.05711748694826655,484,-0.0009216436892515414,0.021254005887973635,582,0.011538180697464567,-0.0009216436892515414,582,494,484.0,582.0,484.0,GATA3
NFKB1,-0.028960649488402133,-0.013902262659459711,204,0.0499089525684066,0.04482164441377633,62,0.010474151540002233,-0.028960649488402133,204,495,204.0,62.0,62.0,GATA3
ZNF507,-0.00019704948156885557,5.996139280741697e-05,36,0.020949080241493476,0.015543316675005355,71,0.01037601537996231,-0.00019704948156885557,71,496,36.0,71.0,36.0,GATA3
FBXO32,-0.00804235161181911,0.001402021638740216,747,0.028777632932283977,0.025532750727336233,386,0.010367640660232432,-0.00804235161181911,747,497,747.0,386.0,386.0,GATA3
RIPK1,0.021889825938882498,0.011867804557909974,240,-0.001308075072743257,-0.015947394807790408,81,0.01029087543306962,-0.001308075072743257,240,498,240.0,81.0,81.0,GATA3
UBIAD1,-0.0035456551010901037,0.027072042284664286,89,0.023717910393046795,0.03434543652070763,153,0.010086127645978346,-0.0035456551010901037,153,499,89.0,153.0,89.0,GATA3
IPO9,0.03757294334403609,0.05432006433662197,417,-0.01756252065942244,-6.8783997322586995e-06,257,0.010005211342306825,-0.01756252065942244,417,500,417.0,257.0,257.0,GATA3
HOXB2,0.015033800919311207,0.041145368595204276,179,0.004806371580354832,0.018343768896548245,317,0.00992008624983302,0.004806371580354832,317,501,179.0,317.0,179.0,GATA3
DENR,-0.06663408248313654,-0.03555568458296969,3636,0.08523260688181625,0.09951337068830053,1482,0.009299262199339853,-0.06663408248313654,3636,502,3636.0,1482.0,1482.0,GATA3
ITK,-0.03894742124664046,-0.0106980467099917,3392,0.057539383457636116,0.06805788930967518,2565,0.009295981105497828,-0.03894742124664046,3392,503,3392.0,2565.0,2565.0,GATA3
ALG6,-0.01826319505969598,-0.00665289717862465,259,0.03665266460817663,0.0569426386411063,332,0.009194734774240324,-0.01826319505969598,332,504,259.0,332.0,259.0,GATA3
SMARCA5,-0.0122286527131822,6.463838914359239e-05,1995,0.030544070607621137,0.034224362585672644,135,0.009157708947219468,-0.0122286527131822,1995,505,1995.0,135.0,135.0,GATA3
SHMT2,-0.06257169943332376,-0.06157683601849165,22,0.08071562324412475,0.10415477069255946,187,0.009071961905400494,-0.06257169943332376,187,506,22.0,187.0,22.0,GATA3
NARS2,-0.07712856711287111,-0.062343810160311576,31,0.0945983184764433,0.09860074996789603,170,0.008734875681786096,-0.07712856711287111,170,507,31.0,170.0,31.0,GATA3
ZAP70,-0.029279460347325016,0.008023443379412307,5021,0.046680292281033854,0.08572213274172041,2485,0.008700415966854419,-0.029279460347325016,5021,508,5021.0,2485.0,2485.0,GATA3
ELP5,-0.005370195950190521,0.005158918335188583,570,0.02149199838833824,0.030372183630673406,206,0.008060901219073859,-0.005370195950190521,570,509,570.0,206.0,206.0,GATA3
NIPBL,0.00032350839900717964,-0.002577253745402493,316,0.014834076520258394,0.008678239713549005,583,0.007578792459632787,0.00032350839900717964,583,510,316.0,583.0,316.0,GATA3
GALNT6,0.028400890346762995,0.03796586322910621,38,-0.013905203280447719,0.005801355597241411,361,0.007247843533157638,-0.013905203280447719,361,511,38.0,361.0,38.0,GATA3
NDFIP2,-0.02559179606517498,-0.0048585694294547045,834,0.03996067880928388,0.0435986976640003,127,0.007184441372054451,-0.02559179606517498,834,512,834.0,127.0,127.0,GATA3
STAT3,0.021976958784430452,0.029082057405460302,1369,-0.008000832533171822,0.005829769742582772,1592,0.006988063125629315,-0.008000832533171822,1592,513,1369.0,1592.0,1369.0,GATA3
TRMT61A,0.007646644565838344,0.014616957569867901,240,0.005814473959022826,0.022284389595730605,49,0.006730559262430585,0.005814473959022826,240,514,240.0,49.0,49.0,GATA3
EHMT2,0.020547356424363894,0.015391539486480458,1177,-0.007896287119897406,-0.0025504229710274465,1006,0.006325534652233244,-0.007896287119897406,1177,515,1177.0,1006.0,1006.0,GATA3
DDX6,-0.005037514770788019,0.02267964132107576,985,0.01742726316882804,0.04148341429677708,1154,0.00619487419902001,-0.005037514770788019,1154,516,985.0,1154.0,985.0,GATA3
CLUH,-0.0137126405494298,-0.011525527602179723,26,0.025095445578987192,0.021510496987544737,102,0.005691402514778696,-0.0137126405494298,102,517,26.0,102.0,26.0,GATA3
TBPL1,0.046668788726834005,0.04655306866773356,25,-0.036168769265081196,-0.02694644631232324,57,0.0052500097308764045,-0.036168769265081196,57,518,25.0,57.0,25.0,GATA3
MBTPS1,0.016625221415355326,-0.009674585461300615,279,-0.006549977995257269,0.001666309437815504,1270,0.005037621710049028,-0.006549977995257269,1270,519,279.0,1270.0,279.0,GATA3
PLCG1,-0.05913275977758024,-0.021991597964568496,5032,0.06919748612084485,0.09670355774934113,2217,0.005032363171632304,-0.05913275977758024,5032,520,5032.0,2217.0,2217.0,GATA3
NELFCD,-0.01775183982104639,-0.004211552529877379,1024,0.027451595718658017,0.02494798266201891,78,0.004849877948805814,-0.01775183982104639,1024,521,1024.0,78.0,78.0,GATA3
CARD11,0.06252920841920995,0.08810907465319778,406,-0.052913561180875326,-0.030082096324203698,407,0.0048078236191673104,-0.052913561180875326,407,522,406.0,407.0,406.0,GATA3
ZBTB44,0.027423577848478688,0.02904912909916342,210,-0.018610229099044202,-0.013224239251063046,142,0.004406674374717243,-0.018610229099044202,210,523,210.0,142.0,142.0,GATA3
PTPN1,-0.11853991264421432,-0.104070215258643,98,0.12425925507459426,0.11332027035605172,114,0.002859671215189971,-0.11853991264421432,114,524,98.0,114.0,98.0,GATA3
WIZ,0.0046382563542130655,0.020392469635131485,652,0.00048252001684564647,0.006828931942957959,312,0.002560388185529356,0.00048252001684564647,652,525,652.0,312.0,312.0,GATA3
NUDT16,0.003379540983238942,-0.01501894298672974,27,0.001556054671796031,-0.00933583707950547,20,0.0024677978275174867,0.001556054671796031,27,526,27.0,20.0,20.0,GATA3
TYK2,0.06541952921451002,0.04829285095101246,28,-0.06072332738009174,-0.06507243797547073,53,0.0023481009172091408,-0.06072332738009174,53,527,28.0,53.0,28.0,GATA3
ICOS,0.014319315918328171,0.025020494807112614,210,-0.010641881896203591,-0.0005593283311974767,69,0.00183871701106229,-0.010641881896203591,210,528,210.0,69.0,69.0,GATA3
ZNF710,-0.0007352911986898064,0.002053988304770594,249,0.0043182769144295904,0.011910270188207821,77,0.001791492857869892,-0.0007352911986898064,249,529,249.0,77.0,77.0,GATA3
ARPC1B,-0.01365091962972889,0.016376572155870652,43,0.017005679215590604,0.025380438437175752,64,0.001677379792930857,-0.01365091962972889,64,530,43.0,64.0,43.0,GATA3
RCOR1,-0.013441160416263831,-0.0008511423597961504,222,0.016117644395835583,0.035374337735138546,725,0.001338241989785876,-0.013441160416263831,725,531,222.0,725.0,222.0,GATA3
CTNNB1,0.019126877675176682,0.012515419616179998,23,-0.016959775319097377,-0.011067566640607407,59,0.0010835511780396528,-0.016959775319097377,59,532,23.0,59.0,23.0,GATA3
IWS1,0.03257546621399831,0.04286192528106952,681,-0.03212790488144535,-0.03055791636269471,409,0.00022378066627647825,-0.03212790488144535,681,533,681.0,409.0,409.0,GATA3
DDX17,-0.03715230114816452,-0.03099583941425638,762,0.03690493732625963,0.03706582546092162,140,-0.0001236819109524459,-0.03715230114816452,762,534,762.0,140.0,140.0,GATA3
EIF2AK4,-0.023710773339639057,0.001309562623433071,38,0.02204374825717017,0.040560105940818374,39,-0.0008335125412344442,-0.023710773339639057,39,535,38.0,39.0,38.0,GATA3
SSR3,0.012858589706697574,0.006655169465212168,30,-0.016299344100184705,-0.028534939033504316,30,-0.0017203771967435654,-0.016299344100184705,30,536,30.0,30.0,30.0,GATA3
PKNOX1,-0.011299796016331453,-0.006697539160480158,264,0.007376190957483835,0.003729018883519423,274,-0.001961802529423809,-0.011299796016331453,274,537,264.0,274.0,264.0,GATA3
NFE2L1,0.044371377558085394,0.05356710529460185,60,-0.048844906972500525,-0.027914424780047763,122,-0.0022367647072075655,-0.048844906972500525,122,538,60.0,122.0,60.0,GATA3
ENTR1,0.03743276480316455,0.03173159120725869,22,-0.04207495719332356,-0.02631890446736946,328,-0.0023210961950795063,-0.04207495719332356,328,539,22.0,328.0,22.0,GATA3
CDYL,0.009916066470776056,0.01035678022977176,37,-0.0148980455507155,0.00031780445616800195,64,-0.0024909895399697216,-0.0148980455507155,64,540,37.0,64.0,37.0,GATA3
TTC5,-0.04757476138573696,-0.030425473427036883,230,0.04253591013663221,0.03657750959939276,24,-0.0025194256245523773,-0.04757476138573696,230,541,230.0,24.0,24.0,GATA3
RNF8,-0.03222835604251075,-0.01380376829200308,25,0.02715903889153492,0.037680164819142374,232,-0.0025346585754879164,-0.03222835604251075,232,542,25.0,232.0,25.0,GATA3
PDIA6,0.03909297700426632,0.030912986005537078,150,-0.044502096035014704,-0.052075099674775596,101,-0.0027045595153741935,-0.044502096035014704,150,543,150.0,101.0,101.0,GATA3
KLHDC10,-0.07057099877739603,-0.05549242122535971,75,0.06444304229463726,0.06423305003416228,32,-0.0030639782413793837,-0.07057099877739603,75,544,75.0,32.0,32.0,GATA3
TP73,0.11882416277191382,0.1283817946149291,109,-0.12659387179024362,-0.11477440343915586,95,-0.003884854509164898,-0.12659387179024362,109,545,109.0,95.0,95.0,GATA3
EGR2,0.041280080622878676,0.032703037435032986,854,-0.049737595208494044,-0.04808255022346459,253,-0.004228757292807684,-0.049737595208494044,854,546,854.0,253.0,253.0,GATA3
EZH2,-0.11512060562633412,-0.09146026985398681,406,0.10611061547551785,0.12755834273535682,201,-0.004504995075408136,-0.11512060562633412,406,547,406.0,201.0,201.0,GATA3
STAT2,0.015461883593327501,0.028486957834636215,32,-0.025169336376757376,-0.023509332720351044,20,-0.0048537263917149374,-0.025169336376757376,32,548,32.0,20.0,20.0,GATA3
PPDPF,-0.04467836975174558,-0.013570239514088563,1141,0.030156233792671343,0.05337241019977899,132,-0.007261067979537118,-0.04467836975174558,1141,549,1141.0,132.0,132.0,GATA3
DR1,-0.018441812842024733,-0.004962014910510642,434,0.003877575634980931,0.00933161971919669,594,-0.0072821186035219015,-0.018441812842024733,594,550,434.0,594.0,434.0,GATA3
MTA2,-0.11875238775781165,-0.09388971422934109,1728,0.10405836207948263,0.11783957937487535,1171,-0.007347012839164509,-0.11875238775781165,1728,551,1728.0,1171.0,1171.0,GATA3
PUM1,0.050869420407596296,0.03819513024551026,226,-0.06618303536630084,-0.07496970459352136,240,-0.007656807479352271,-0.06618303536630084,240,552,226.0,240.0,226.0,GATA3
FPGS,0.04149732419511212,0.04988413402975002,32,-0.05771872318279761,-0.04853901618822301,108,-0.008110699493842743,-0.05771872318279761,108,553,32.0,108.0,32.0,GATA3
TASOR2,-0.09126296275374604,-0.07518174931385327,27,0.07491013062332096,0.07466141856008529,40,-0.008176416065212543,-0.09126296275374604,40,554,27.0,40.0,27.0,GATA3
UNC45A,0.0019619961161655335,0.008273779564592115,114,-0.01876862456376792,0.003430372792503376,219,-0.008403314223801193,-0.01876862456376792,219,555,114.0,219.0,114.0,GATA3
MYSM1,0.027489603827002954,0.02930736517777983,37,-0.04512674917034287,-0.03719582207598908,28,-0.00881857267166996,-0.04512674917034287,37,556,37.0,28.0,28.0,GATA3
KHDRBS1,0.04979635036983755,0.050674878817615024,935,-0.06747712816630669,-0.0582387044981843,163,-0.008840388898234568,-0.06747712816630669,935,557,935.0,163.0,163.0,GATA3
TMED10,0.0022692283153519653,-0.00123723760749949,615,-0.020047110798507232,-0.006967750050761058,286,-0.008888941241577634,-0.020047110798507232,615,558,615.0,286.0,286.0,GATA3
PDIA3,-0.01670244333625958,-0.0003169527775025826,309,-0.0012387378023915178,0.008544264149182749,24,-0.008970590569325549,-0.01670244333625958,309,559,309.0,24.0,24.0,GATA3
METTL1,-0.0046832955180971,0.013258635381768177,1046,-0.013435268710755432,0.012174868801007932,1282,-0.009059282114426265,-0.013435268710755432,1282,560,1046.0,1282.0,1046.0,GATA3
PAIP1,0.0014499649538231268,0.006156781817475656,61,-0.02011112632179825,-0.01358411013555475,54,-0.009330580683987563,-0.02011112632179825,61,561,61.0,54.0,54.0,GATA3
EDC4,0.0029456989091947187,0.009746556741864058,23,-0.022381110216825907,-0.014443130197196206,28,-0.009717705653815594,-0.022381110216825907,28,562,23.0,28.0,23.0,GATA3
USP36,0.08317858764245589,0.09301274764314162,97,-0.10288554824818946,-0.09347123321422843,41,-0.009853480302866785,-0.10288554824818946,97,563,97.0,41.0,41.0,GATA3
WDR59,0.006251328577751613,0.026997053373863825,957,-0.02663747889448737,-0.016535587345345524,1286,-0.010193075158367877,-0.02663747889448737,1286,564,957.0,1286.0,957.0,GATA3
DPH5,-0.007901434556038298,-0.017515671494733088,683,-0.012767544241401937,-0.022362814406463493,1253,-0.010334489398720118,-0.012767544241401937,1253,565,683.0,1253.0,683.0,GATA3
KEAP1,0.004947526736364012,0.006663761836959124,219,-0.026328437932068533,-0.018027016278656414,207,-0.01069045559785226,-0.026328437932068533,219,566,219.0,207.0,207.0,GATA3
MALT1,0.002374256132358937,0.03280519512152894,1639,-0.024434344179958073,-0.00829568774055849,1411,-0.011030044023799567,-0.024434344179958073,1639,567,1639.0,1411.0,1411.0,GATA3
FBXL15,-0.06087234117486261,-0.06176820329026831,125,0.03728819057764449,0.05221128806970008,110,-0.01179207529860906,-0.06087234117486261,125,568,125.0,110.0,110.0,GATA3
QNG1,0.019944578159040445,0.03230296485356642,95,-0.043788606841535925,-0.03054687383412537,51,-0.01192201434124774,-0.043788606841535925,95,569,95.0,51.0,51.0,GATA3
DIS3L,-0.09518725186368363,-0.07710631408577796,269,0.06941406301151154,0.06275814146381893,26,-0.012886594426086043,-0.09518725186368363,269,570,269.0,26.0,26.0,GATA3
UBXN6,-0.05432369859722177,-0.05778210319374,20,0.027431423469760314,0.03406148007003742,161,-0.013446137563730727,-0.05432369859722177,161,571,20.0,161.0,20.0,GATA3
GARS1,0.07963824322010299,0.08725369148448511,47,-0.10679899294492437,-0.0973378337957213,55,-0.01358037486241069,-0.10679899294492437,55,572,47.0,55.0,47.0,GATA3
OCIAD2,-0.09526053566674299,-0.0788377057228537,90,0.06583193374837261,0.06421701304535576,102,-0.01471430095918519,-0.09526053566674299,102,573,90.0,102.0,90.0,GATA3
FBXL3,-0.048400988860254436,-0.03032780077932833,423,0.01748972041882638,0.012623409142983657,64,-0.015455634220714028,-0.048400988860254436,423,574,423.0,64.0,64.0,GATA3
LIN37,-0.025174268928731827,-0.01766288501755398,258,-0.006655766836119251,-0.009336311403184534,24,-0.01591501788242554,-0.025174268928731827,258,575,258.0,24.0,24.0,GATA3
PDS5B,-0.04398372485204883,-0.03499123928681106,58,0.010892946592861403,0.013124707043440332,41,-0.01654538912959371,-0.04398372485204883,58,576,58.0,41.0,41.0,GATA3
BCL6,0.02410985566937312,0.017738901499990033,27,-0.05726835418171916,-0.06462675392740154,67,-0.01657924925617302,-0.05726835418171916,67,577,27.0,67.0,27.0,GATA3
EML2,-0.02555968150954014,-0.002458894977552623,342,-0.008170058238352942,0.0037201294340628594,308,-0.01686486987394654,-0.02555968150954014,342,578,342.0,308.0,308.0,GATA3
TRIM25,0.03773837971020644,0.03453253800338513,49,-0.0714749096426625,-0.07611822449682967,43,-0.01686826496622803,-0.0714749096426625,49,579,49.0,43.0,43.0,GATA3
LCK,-0.07138661603050882,-0.03764853020715708,2413,0.03615129942296019,0.04946249850037083,915,-0.017617658303774313,-0.07138661603050882,2413,580,2413.0,915.0,915.0,GATA3
NDEL1,0.04392067416453634,0.04888199932155092,33,-0.07991447272800824,-0.0676605311369075,48,-0.017996899281735947,-0.07991447272800824,48,581,33.0,48.0,33.0,GATA3
TBRG1,-0.007397671540574917,0.0008730741201019102,24,-0.029556319383124544,-0.03072531155972368,35,-0.01847699546184973,-0.029556319383124544,35,582,24.0,35.0,24.0,GATA3
DDX42,-0.10793668376672069,-0.09712709897815494,150,0.06725689045572855,0.07148658845196698,84,-0.02033989665549607,-0.10793668376672069,150,583,150.0,84.0,84.0,GATA3
SLTM,0.0053512322204227955,0.008702868057281488,31,-0.04666668628203238,-0.05556545989707659,342,-0.020657727030804793,-0.04666668628203238,342,584,31.0,342.0,31.0,GATA3
GPATCH8,-0.11008525734519191,-0.10932154625429918,177,0.06775045863023417,0.058054493071960506,220,-0.02116739935747887,-0.11008525734519191,220,585,177.0,220.0,177.0,GATA3
DDX39B,-0.0206972989492215,-0.017721687099309776,24,-0.022876648381050968,-0.027656547270481516,92,-0.021786973665136232,-0.022876648381050968,92,586,24.0,92.0,24.0,GATA3
CAMSAP1,-0.0334603137934195,-0.009642509808717451,862,-0.01114919855278288,0.00511903216358385,517,-0.02230475617310119,-0.0334603137934195,862,587,862.0,517.0,517.0,GATA3
WDR48,-0.03500465362873358,-0.02610107314145418,66,-0.01014686828753001,-0.011881880427023612,22,-0.022575760958131796,-0.03500465362873358,66,588,66.0,22.0,22.0,GATA3
PPP6C,-0.015308921437764994,-0.0010471096906070987,297,-0.030010297363299604,-0.015526909944340615,277,-0.0226596094005323,-0.030010297363299604,297,589,297.0,277.0,277.0,GATA3
KDM2A,0.03812104518725301,0.029479051102650013,314,-0.08403124378594283,-0.0959059952713785,189,-0.02295509929934491,-0.08403124378594283,314,590,314.0,189.0,189.0,GATA3
SMG8,-0.011681674668127244,0.0007049047200718225,755,-0.03638444116769238,-0.020553879733852243,644,-0.02403305791790981,-0.03638444116769238,755,591,755.0,644.0,644.0,GATA3
ZRANB2,-0.05627947125360158,-0.05558504773470711,129,0.008133071581376716,0.008225307093755515,171,-0.024073199836112433,-0.05627947125360158,171,592,129.0,171.0,129.0,GATA3
ARIH1,-0.14354777063807223,-0.12085896163376969,600,0.09499343606969943,0.12205488931182366,870,-0.0242771672841864,-0.14354777063807223,870,593,600.0,870.0,600.0,GATA3
CNOT11,-0.06480820195430088,-0.05223304499668132,660,0.015245694077359135,0.020895766291558964,386,-0.024781253938470874,-0.06480820195430088,660,594,660.0,386.0,386.0,GATA3
YTHDF2,-0.052160612285379514,-0.05030412825938139,1483,0.0022212324270025003,0.018642695099915802,2617,-0.024969689929188507,-0.052160612285379514,2617,595,1483.0,2617.0,1483.0,GATA3
SMG7,-0.0438362267202232,-0.01884750392267866,1764,-0.007730474296384011,0.013412506514573241,904,-0.025783350508303604,-0.0438362267202232,1764,596,1764.0,904.0,904.0,GATA3
ATXN7L3,-0.08781099713635189,-0.05371731890304317,1941,0.03622697168858004,0.046180796415436556,502,-0.025792012723885926,-0.08781099713635189,1941,597,1941.0,502.0,502.0,GATA3
STK35,0.019812374569053694,-0.003654886582778618,33,-0.07500536256875422,-0.0917518497344356,36,-0.02759649399985026,-0.07500536256875422,36,598,33.0,36.0,33.0,GATA3
ATP5F1A,-0.07288647651781112,-0.06830739146031894,96,0.017227937658244905,0.018156919758023634,1020,-0.02782926942978311,-0.07288647651781112,1020,599,96.0,1020.0,96.0,GATA3
SUMO3,0.003605131868245668,0.005361863250241576,37,-0.05982568358830445,-0.048599450110205854,37,-0.028110275860029392,-0.05982568358830445,37,600,37.0,37.0,37.0,GATA3
ZNF34,-0.013616702492119215,-0.006859048964741896,29,-0.043190680613702286,-0.026931044450692963,32,-0.02840369155291075,-0.043190680613702286,32,601,29.0,32.0,29.0,GATA3
CD2BP2,0.008867221375511818,0.015243287141854111,21,-0.06739840918779845,-0.05171103901349698,71,-0.029265593906143316,-0.06739840918779845,71,602,21.0,71.0,21.0,GATA3
TATDN2,-0.026742596192121933,-0.027941088319760346,52,-0.031909874257545996,-0.034721443496354434,31,-0.029326235224833963,-0.031909874257545996,52,603,52.0,31.0,31.0,GATA3
HIP1R,-0.0842829679893642,-0.07888284797575483,80,0.022351868906491663,0.031530467580833416,24,-0.03096554954143627,-0.0842829679893642,80,604,80.0,24.0,24.0,GATA3
ITPK1,-0.08581143893330247,-0.0652945390202535,89,0.023715565944605922,0.03219120705580798,29,-0.031047936494348272,-0.08581143893330247,89,605,89.0,29.0,29.0,GATA3
CAB39,-0.04863242477594137,-0.0333246138027349,128,-0.013666124361022288,-0.007411707373776671,22,-0.03114927456848183,-0.04863242477594137,128,606,128.0,22.0,22.0,GATA3
BCL3,-0.07277241943965304,-0.0779491664272779,112,0.007820253797873248,0.004381989748501729,62,-0.032476082820889894,-0.07277241943965304,112,607,112.0,62.0,62.0,GATA3
FRS3,-0.050783493382189876,-0.07239585279296772,23,-0.014600365787799892,-0.03270585004912589,446,-0.03269192958499488,-0.050783493382189876,446,608,23.0,446.0,23.0,GATA3
AMD1,0.002240106732446098,0.00935493226795633,193,-0.06796133422024947,-0.05680677107527698,427,-0.03286061374390169,-0.06796133422024947,427,609,193.0,427.0,193.0,GATA3
UBR4,-0.060716503192125244,-0.05967801518214665,584,-0.005922870190211535,-0.012288965773375241,509,-0.03331968669116839,-0.060716503192125244,584,610,584.0,509.0,509.0,GATA3
NATD1,-0.10658569344922611,-0.07050064675212334,829,0.03983503773180502,0.05231095151028927,31,-0.03337532785871054,-0.10658569344922611,829,611,829.0,31.0,31.0,GATA3
PTEN,0.005626067849454719,0.0002505069799199235,1638,-0.07351394586091428,-0.07331230578444015,462,-0.033943939005729784,-0.07351394586091428,1638,612,1638.0,462.0,462.0,GATA3
CABIN1,-0.04871209078808283,-0.0344276420232214,190,-0.019245277459692806,-0.019343593795588403,181,-0.03397868412388782,-0.04871209078808283,190,613,190.0,181.0,181.0,GATA3
YBX1,-0.016694656989255548,-0.009623913286837246,31,-0.05209574682978594,-0.039969679693833755,155,-0.034395201909520744,-0.05209574682978594,155,614,31.0,155.0,31.0,GATA3
CDKN2AIP,-0.06603018555182776,-0.04605655368853137,101,-0.003564426610289975,-0.013885603079347181,119,-0.03479730608105887,-0.06603018555182776,119,615,101.0,119.0,101.0,GATA3
INPP5F,-0.000518111732873839,0.02169108103411019,125,-0.06938991061383001,-0.06731745388000444,40,-0.03495401117335192,-0.06938991061383001,125,616,125.0,40.0,40.0,GATA3
CCS,-0.05462615991605829,-0.02562994110002437,884,-0.01593817460467838,0.00613078166354332,84,-0.035282167260368334,-0.05462615991605829,884,617,884.0,84.0,84.0,GATA3
SLK,-0.03246557858392825,-0.024821125664031277,35,-0.03877467260473543,-0.04561924765312672,21,-0.035620125594331836,-0.03877467260473543,35,618,35.0,21.0,21.0,GATA3
WASL,0.019995594583330636,0.026777578005970453,49,-0.09250371687813234,-0.08552619490721705,30,-0.03625406114740085,-0.09250371687813234,49,619,49.0,30.0,30.0,GATA3
USP22,-0.15092139059121318,-0.1260301396020468,2380,0.07785175504844959,0.08884563634384363,1848,-0.036534817771381796,-0.15092139059121318,2380,620,2380.0,1848.0,1848.0,GATA3
MED14,-0.0636226493095244,-0.04777617955539749,366,-0.009826536988761512,0.0004751465861923188,134,-0.036724593149142955,-0.0636226493095244,366,621,366.0,134.0,134.0,GATA3
TMED2,-0.06701476424180036,-0.07011725324361363,158,-0.008242596660131732,-0.004967452824610852,122,-0.03762868045096605,-0.06701476424180036,158,622,158.0,122.0,122.0,GATA3
HDHD3,-0.03866728416156613,-0.025656261695169835,117,-0.03728320371819223,-0.02295575089247878,32,-0.03797524393987918,-0.03866728416156613,117,623,117.0,32.0,32.0,GATA3
ECHS1,-0.1307374642335187,-0.11614497102623368,362,0.053627166879454985,0.05328113323628753,128,-0.03855514867703186,-0.1307374642335187,362,624,362.0,128.0,128.0,GATA3
HMGXB4,-0.06384178133970064,-0.06727041119547907,34,-0.01436753655249527,-0.01051598534470402,25,-0.03910465894609796,-0.06384178133970064,34,625,34.0,25.0,25.0,GATA3
UBXN1,-0.05521999354330857,-0.054190685668228454,3443,-0.02337075265813564,-0.024188032598230505,539,-0.039295373100722106,-0.05521999354330857,3443,626,3443.0,539.0,539.0,GATA3
ABCC1,-0.09980868146696055,-0.08474727918772032,53,0.019331569989409943,0.025358467643683748,36,-0.0402385557387753,-0.09980868146696055,53,627,53.0,36.0,36.0,GATA3
PAGR1,-0.05630088048839685,-0.05713428689491106,560,-0.026254837537809984,-0.019185007624483896,109,-0.041277859013103414,-0.05630088048839685,560,628,560.0,109.0,109.0,GATA3
ING3,-0.07593828346590399,-0.06529939205554708,51,-0.006829608911282967,-0.008305775465434559,118,-0.04138394618859348,-0.07593828346590399,118,629,51.0,118.0,51.0,GATA3
ALG8,-0.05723353603287633,-0.04129068748017056,549,-0.02638769135793971,-0.00787531745917799,806,-0.04181061369540802,-0.05723353603287633,806,630,549.0,806.0,549.0,GATA3
SND1,-0.052707155937092756,-0.05525079994962745,104,-0.031670710793663286,-0.026268975910120323,362,-0.04218893336537802,-0.052707155937092756,362,631,104.0,362.0,104.0,GATA3
CHD4,-0.09493365083335134,-0.07789815815751734,1516,0.010505101358890623,0.02114649285978495,416,-0.042214274737230356,-0.09493365083335134,1516,632,1516.0,416.0,416.0,GATA3
TRAF6,-0.10109219510226453,-0.10345664563666551,82,0.015557009265597051,0.0038256167666937224,32,-0.042767592918333736,-0.10109219510226453,82,633,82.0,32.0,32.0,GATA3
